Datetime,SPY,QQQ,ES=F,NQ=F
2025-09-19 17:48:00+00:00,662.7849731445312,598.6199951171875,6713.0,24826.5
2025-09-19 17:49:00+00:00,662.77001953125,598.5999755859375,6712.75,24825.75
2025-09-19 17:50:00+00:00,662.8800048828125,598.6599731445312,6714.0,24828.0
2025-09-19 17:51:00+00:00,662.8200073242188,598.5800170898438,6713.25,24824.75
2025-09-19 17:52:00+00:00,662.739990234375,598.4500122070312,6712.25,24820.5
2025-09-19 17:53:00+00:00,662.72998046875,598.469970703125,6712.5,24820.0
2025-09-19 17:54:00+00:00,662.72998046875,598.4400024414062,6712.25,24819.5
2025-09-19 17:55:00+00:00,662.7550048828125,598.4000244140625,6712.75,24817.0
2025-09-19 17:56:00+00:00,662.75,598.39990234375,6712.5,24817.0
2025-09-19 17:57:00+00:00,662.6649780273438,598.3599853515625,6711.75,24815.75
2025-09-19 17:58:00+00:00,662.6154174804688,598.280029296875,6711.0,24811.75
2025-09-19 17:59:00+00:00,662.6900024414062,598.368408203125,6712.0,24815.75
2025-09-19 18:00:00+00:00,662.594970703125,598.260009765625,6711.0,24812.0
2025-09-19 18:01:00+00:00,662.5449829101562,598.219970703125,6710.5,24810.25
2025-09-19 18:02:00+00:00,662.6599731445312,598.3900146484375,6711.75,24817.0
2025-09-19 18:03:00+00:00,662.6599731445312,598.39501953125,6711.75,24817.75
2025-09-19 18:04:00+00:00,662.719970703125,598.4398803710938,6712.25,24819.0
2025-09-19 18:05:00+00:00,662.6799926757812,598.4149780273438,6712.0,24818.25
2025-09-19 18:06:00+00:00,662.719970703125,598.4400024414062,6712.5,24818.75
2025-09-19 18:07:00+00:00,662.6900024414062,598.3900146484375,6712.0,24817.0
2025-09-19 18:08:00+00:00,662.6500244140625,598.364990234375,6711.5,24815.75
2025-09-19 18:09:00+00:00,662.697509765625,598.4500122070312,6712.25,24819.0
2025-09-19 18:10:00+00:00,662.6400146484375,598.3900146484375,6711.75,24817.0
2025-09-19 18:11:00+00:00,662.6599731445312,598.3499755859375,6711.75,24815.5
2025-09-19 18:12:00+00:00,662.7100830078125,598.3800048828125,6712.25,24816.5
2025-09-19 18:13:00+00:00,662.7050170898438,598.3699951171875,6712.25,24816.5
2025-09-19 18:14:00+00:00,662.7100219726562,598.4249877929688,6712.25,24818.75
2025-09-19 18:15:00+00:00,662.8200073242188,598.469970703125,6713.25,24820.25
2025-09-19 18:16:00+00:00,662.7100219726562,598.3800048828125,6712.25,24817.25
2025-09-19 18:17:00+00:00,662.6849975585938,598.280029296875,6712.25,24813.0
2025-09-19 18:18:00+00:00,662.6649780273438,598.284423828125,6712.0,24812.25
2025-09-19 18:19:00+00:00,662.60498046875,598.2498779296875,6711.25,24811.5
2025-09-19 18:20:00+00:00,662.6099853515625,598.2991943359375,6711.25,24813.5
2025-09-19 18:21:00+00:00,662.7000122070312,598.4400024414062,6712.25,24819.75
2025-09-19 18:22:00+00:00,662.6199951171875,598.375,6711.5,24816.75
2025-09-19 18:23:00+00:00,662.5800170898438,598.2849731445312,6711.0,24812.75
2025-09-19 18:24:00+00:00,662.4500122070312,598.1950073242188,6709.75,24809.75
2025-09-19 18:25:00+00:00,662.405029296875,598.1445922851562,6709.25,24807.25
2025-09-19 18:26:00+00:00,662.375,598.114990234375,6709.25,24807.0
2025-09-19 18:27:00+00:00,662.3900146484375,598.0999755859375,6709.25,24806.0
2025-09-19 18:28:00+00:00,662.4600219726562,598.1500244140625,6709.75,24808.25
2025-09-19 18:29:00+00:00,662.530029296875,598.22998046875,6710.75,24811.0
2025-09-19 18:30:00+00:00,662.5,598.2503051757812,6710.5,24812.25
2025-09-19 18:31:00+00:00,662.4600219726562,598.3099975585938,6710.0,24814.25
2025-09-19 18:32:00+00:00,662.6300048828125,598.4000244140625,6711.75,24818.5
2025-09-19 18:33:00+00:00,662.72998046875,598.510009765625,6713.0,24822.75
2025-09-19 18:34:00+00:00,662.6749877929688,598.489990234375,6712.5,24822.25
2025-09-19 18:35:00+00:00,662.75,598.489990234375,6713.0,24822.75
2025-09-19 18:36:00+00:00,662.739990234375,598.4500122070312,6713.25,24821.0
2025-09-19 18:37:00+00:00,662.719970703125,598.465576171875,6712.75,24821.5
2025-09-19 18:38:00+00:00,662.7100219726562,598.489990234375,6712.75,24822.25
2025-09-19 18:39:00+00:00,662.739990234375,598.530029296875,6713.25,24823.5
2025-09-19 18:40:00+00:00,662.7899780273438,598.5150146484375,6713.5,24824.75
2025-09-19 18:41:00+00:00,662.760009765625,598.5,6713.25,24823.0
2025-09-19 18:42:00+00:00,662.7999877929688,598.5800170898438,6713.75,24827.0
2025-09-19 18:43:00+00:00,662.8200073242188,598.6300048828125,6713.75,24827.75
2025-09-19 18:44:00+00:00,662.7999877929688,598.5700073242188,6713.75,24826.0
2025-09-19 18:45:00+00:00,662.7899780273438,598.4749755859375,6713.25,24821.75
2025-09-19 18:46:00+00:00,662.72998046875,598.4099731445312,6713.0,24819.0
2025-09-19 18:47:00+00:00,662.6624755859375,598.2899780273438,6712.25,24814.25
2025-09-19 18:48:00+00:00,662.5900268554688,598.2650146484375,6711.5,24812.25
2025-09-19 18:49:00+00:00,662.6300048828125,598.2449951171875,6712.25,24811.75
2025-09-19 18:50:00+00:00,662.6099853515625,598.192626953125,6712.0,24810.0
2025-09-19 18:51:00+00:00,662.5599975585938,598.1699829101562,6711.5,24809.25
2025-09-19 18:52:00+00:00,662.5650024414062,598.1900024414062,6711.5,24810.0
2025-09-19 18:53:00+00:00,662.5703125,598.1799926757812,6711.5,24810.25
2025-09-19 18:54:00+00:00,662.6699829101562,598.280029296875,6712.75,24814.25
2025-09-19 18:55:00+00:00,662.7550048828125,598.3200073242188,6713.5,24816.25
2025-09-19 18:56:00+00:00,662.7774047851562,598.3555908203125,6713.5,24817.25
2025-09-19 18:57:00+00:00,662.905029296875,598.494384765625,6715.0,24823.25
2025-09-19 18:58:00+00:00,663.0,598.5,6715.75,24824.5
2025-09-19 18:59:00+00:00,663.0900268554688,598.5449829101562,6717.0,24825.25
2025-09-19 19:00:00+00:00,663.1300048828125,598.52001953125,6717.25,24824.75
2025-09-19 19:01:00+00:00,663.344970703125,598.7150268554688,6719.25,24832.25
2025-09-19 19:02:00+00:00,663.25,598.6699829101562,6718.5,24830.75
2025-09-19 19:03:00+00:00,663.155029296875,598.530029296875,6717.5,24824.75
2025-09-19 19:04:00+00:00,663.114990234375,598.530029296875,6717.0,24824.75
2025-09-19 19:05:00+00:00,663.239990234375,598.6199951171875,6718.25,24828.5
2025-09-19 19:06:00+00:00,663.2360229492188,598.60498046875,6718.25,24827.75
2025-09-19 19:07:00+00:00,663.2415771484375,598.5838012695312,6718.25,24827.75
2025-09-19 19:08:00+00:00,663.2150268554688,598.6199951171875,6718.0,24828.0
2025-09-19 19:09:00+00:00,663.2800903320312,598.6500244140625,6718.75,24829.75
2025-09-19 19:10:00+00:00,663.3699951171875,598.7249755859375,6719.5,24833.25
2025-09-19 19:11:00+00:00,663.4299926757812,598.7249755859375,6720.25,24832.75
2025-09-19 19:12:00+00:00,663.3049926757812,598.6500244140625,6719.0,24829.75
2025-09-19 19:13:00+00:00,663.280029296875,598.6661987304688,6718.75,24830.5
2025-09-19 19:14:00+00:00,663.3800048828125,598.7943725585938,6719.75,24836.0
2025-09-19 19:15:00+00:00,663.4450073242188,598.8599853515625,6720.5,24837.75
2025-09-19 19:16:00+00:00,663.5349731445312,598.8798828125,6721.25,24838.5
2025-09-19 19:17:00+00:00,663.4249877929688,598.721923828125,6720.25,24833.0
2025-09-19 19:18:00+00:00,663.4749755859375,598.780029296875,6720.75,24835.0
2025-09-19 19:19:00+00:00,663.4650268554688,598.760009765625,6720.75,24834.0
2025-09-19 19:20:00+00:00,663.4600219726562,598.7000122070312,6720.5,24831.5
2025-09-19 19:21:00+00:00,663.4199829101562,598.6400146484375,6720.25,24829.0
2025-09-19 19:22:00+00:00,663.3800048828125,598.6099853515625,6719.75,24828.0
2025-09-19 19:23:00+00:00,663.3900146484375,598.6400146484375,6720.0,24829.5
2025-09-19 19:24:00+00:00,663.3800048828125,598.6799926757812,6720.0,24831.75
2025-09-19 19:25:00+00:00,663.5797119140625,598.7999877929688,6722.0,24836.25
2025-09-19 19:26:00+00:00,663.7050170898438,598.8599853515625,6723.25,24839.5
2025-09-19 19:27:00+00:00,663.9400024414062,599.0798950195312,6725.5,24848.0
2025-09-19 19:28:00+00:00,663.9249877929688,599.1749877929688,6725.5,24852.0
2025-09-19 19:29:00+00:00,663.7999877929688,599.02001953125,6724.25,24846.5
2025-09-19 19:30:00+00:00,663.6900024414062,598.9099731445312,6723.25,24842.25
2025-09-19 19:31:00+00:00,663.6099853515625,598.7999877929688,6722.5,24837.75
2025-09-19 19:32:00+00:00,663.719970703125,598.8699951171875,6723.25,24840.75
2025-09-19 19:33:00+00:00,663.760009765625,598.9801025390625,6723.75,24845.5
2025-09-19 19:34:00+00:00,663.6400146484375,598.9099731445312,6722.75,24843.0
2025-09-19 19:35:00+00:00,663.6799926757812,598.8900146484375,6723.0,24841.5
2025-09-19 19:36:00+00:00,663.5449829101562,598.8400268554688,6721.5,24840.0
2025-09-19 19:37:00+00:00,663.5700073242188,598.8300170898438,6722.0,24839.0
2025-09-19 19:38:00+00:00,663.6300048828125,598.9600219726562,6722.5,24845.5
2025-09-19 19:39:00+00:00,663.64501953125,598.97998046875,6722.5,24846.25
2025-09-19 19:40:00+00:00,663.5700073242188,598.8499755859375,6721.75,24840.75
2025-09-19 19:41:00+00:00,663.52001953125,598.77001953125,6721.5,24837.5
2025-09-19 19:42:00+00:00,663.510009765625,598.739990234375,6721.25,24836.75
2025-09-19 19:43:00+00:00,663.4849853515625,598.75,6721.0,24836.75
2025-09-19 19:44:00+00:00,663.4000244140625,598.739990234375,6720.0,24836.5
2025-09-19 19:45:00+00:00,663.5877075195312,598.8287963867188,6722.0,24840.0
2025-09-19 19:46:00+00:00,663.72998046875,598.9489135742188,6723.5,24843.5
2025-09-19 19:47:00+00:00,663.885009765625,599.0250244140625,6725.0,24847.0
2025-09-19 19:48:00+00:00,663.7550048828125,598.9099731445312,6723.5,24842.25
2025-09-19 19:49:00+00:00,663.7899780273438,598.9500122070312,6723.75,24843.75
2025-09-19 19:50:00+00:00,664.114990234375,599.5449829101562,6727.5,24867.5
2025-09-19 19:51:00+00:00,664.1699829101562,599.4650268554688,6727.25,24863.75
2025-09-19 19:52:00+00:00,663.989990234375,599.2899780273438,6725.75,24855.75
2025-09-19 19:53:00+00:00,664.0449829101562,599.4600219726562,6726.25,24863.75
2025-09-19 19:54:00+00:00,664.3350219726562,599.7000122070312,6729.0,24872.75
2025-09-19 19:55:00+00:00,664.1749877929688,599.8300170898438,6727.5,24878.25
2025-09-19 19:56:00+00:00,664.010009765625,599.6599731445312,6725.75,24870.75
2025-09-19 19:57:00+00:00,664.0800170898438,599.7999877929688,6726.5,24875.5
2025-09-19 19:58:00+00:00,664.1649780273438,600.0399780273438,6727.5,24885.5
2025-09-19 19:59:00+00:00,663.6199951171875,599.4600219726562,6721.75,24860.25
2025-09-22 13:30:00+00:00,662.4550170898438,598.0900268554688,6708.75,24828.5
2025-09-22 13:31:00+00:00,662.614990234375,598.39501953125,6710.25,24841.0
2025-09-22 13:33:00+00:00,662.5701293945312,598.5349731445312,6709.75,24847.25
2025-09-22 13:34:00+00:00,662.6500244140625,598.6124877929688,6710.5,24850.0
2025-09-22 13:35:00+00:00,662.5200805664062,598.3049926757812,6709.0,24838.75
2025-09-22 13:36:00+00:00,662.6749877929688,598.5250244140625,6710.75,24846.5
2025-09-22 13:37:00+00:00,662.6688842773438,598.75,6710.5,24855.5
2025-09-22 13:38:00+00:00,662.6300048828125,598.5,6710.25,24845.5
2025-09-22 13:39:00+00:00,662.4099731445312,598.25,6707.75,24834.25
2025-09-22 13:40:00+00:00,662.2999877929688,598.114990234375,6706.75,24829.5
2025-09-22 13:41:00+00:00,662.4650268554688,598.1199951171875,6708.5,24829.25
2025-09-22 13:42:00+00:00,662.607421875,598.47998046875,6709.5,24843.75
2025-09-22 13:43:00+00:00,662.47998046875,598.47998046875,6708.5,24844.0
2025-09-22 13:44:00+00:00,662.614990234375,598.5700073242188,6709.75,24847.5
2025-09-22 13:45:00+00:00,662.5701293945312,598.4400024414062,6709.5,24841.75
2025-09-22 13:46:00+00:00,662.8099975585938,598.6900024414062,6711.5,24851.25
2025-09-22 13:47:00+00:00,662.8250122070312,598.6599731445312,6711.75,24851.25
2025-09-22 13:48:00+00:00,662.9550170898438,598.8599853515625,6713.0,24859.0
2025-09-22 13:49:00+00:00,662.8900146484375,598.7949829101562,6712.5,24857.5
2025-09-22 13:50:00+00:00,662.905029296875,598.9299926757812,6712.75,24861.75
2025-09-22 13:51:00+00:00,663.0599975585938,598.97998046875,6714.25,24864.25
2025-09-22 13:52:00+00:00,663.0999755859375,599.0599975585938,6714.5,24867.0
2025-09-22 13:53:00+00:00,663.2009887695312,599.030029296875,6715.5,24865.5
2025-09-22 13:54:00+00:00,663.4550170898438,599.3049926757812,6718.25,24877.0
2025-09-22 13:55:00+00:00,663.344970703125,599.0798950195312,6717.25,24869.25
2025-09-22 13:56:00+00:00,663.364990234375,599.0706787109375,6717.25,24867.5
2025-09-22 13:57:00+00:00,663.2899780273438,598.8800048828125,6716.5,24860.0
2025-09-22 13:58:00+00:00,663.3800048828125,599.1199951171875,6717.5,24869.25
2025-09-22 13:59:00+00:00,663.4199829101562,599.1699829101562,6717.75,24872.25
2025-09-22 14:00:00+00:00,663.219970703125,599.0750122070312,6716.0,24868.75
2025-09-22 14:01:00+00:00,663.4299926757812,599.2949829101562,6718.25,24877.0
2025-09-22 14:02:00+00:00,663.4500122070312,599.35498046875,6718.25,24880.0
2025-09-22 14:03:00+00:00,663.5499877929688,599.4199829101562,6719.5,24882.25
2025-09-22 14:04:00+00:00,663.4749755859375,599.219970703125,6718.5,24874.25
2025-09-22 14:05:00+00:00,663.47998046875,599.2807006835938,6718.75,24875.75
2025-09-22 14:06:00+00:00,663.7100219726562,599.5,6721.25,24885.75
2025-09-22 14:07:00+00:00,663.72998046875,599.489990234375,6721.25,24885.0
2025-09-22 14:08:00+00:00,663.6156005859375,599.3400268554688,6720.0,24879.0
2025-09-22 14:09:00+00:00,663.6799926757812,599.35498046875,6720.75,24879.5
2025-09-22 14:10:00+00:00,663.5999755859375,599.1199951171875,6720.0,24869.5
2025-09-22 14:11:00+00:00,663.4349975585938,598.8419799804688,6718.25,24859.0
2025-09-22 14:12:00+00:00,663.3507080078125,598.85498046875,6717.25,24859.25
2025-09-22 14:13:00+00:00,663.3900146484375,598.9398803710938,6717.75,24862.25
2025-09-22 14:14:00+00:00,663.4400024414062,598.9600219726562,6718.25,24863.25
2025-09-22 14:15:00+00:00,663.405029296875,598.9000244140625,6717.75,24860.5
2025-09-22 14:16:00+00:00,663.469970703125,599.1599731445312,6718.5,24871.25
2025-09-22 14:17:00+00:00,663.5399780273438,599.2811279296875,6719.25,24876.0
2025-09-22 14:18:00+00:00,663.530029296875,599.280029296875,6719.0,24877.25
2025-09-22 14:19:00+00:00,663.4600830078125,599.1749877929688,6718.25,24873.0
2025-09-22 14:20:00+00:00,663.6599731445312,599.3701171875,6720.5,24880.5
2025-09-22 14:21:00+00:00,663.7000122070312,599.5499877929688,6720.75,24886.5
2025-09-22 14:22:00+00:00,663.719970703125,599.4949951171875,6721.25,24885.25
2025-09-22 14:23:00+00:00,663.719970703125,599.5499267578125,6721.25,24887.0
2025-09-22 14:24:00+00:00,663.7011108398438,599.6099853515625,6721.0,24890.25
2025-09-22 14:25:00+00:00,663.6550903320312,599.5150146484375,6720.75,24886.0
2025-09-22 14:26:00+00:00,663.6900024414062,599.5800170898438,6720.75,24889.0
2025-09-22 14:27:00+00:00,663.875,599.6500244140625,6722.5,24892.0
2025-09-22 14:28:00+00:00,663.9401245117188,599.7310791015625,6723.5,24895.5
2025-09-22 14:29:00+00:00,664.0800170898438,599.9301147460938,6724.75,24903.5
2025-09-22 14:30:00+00:00,664.0850219726562,599.9099731445312,6724.75,24902.75
2025-09-22 14:31:00+00:00,663.97998046875,599.6900024414062,6723.75,24894.25
2025-09-22 14:32:00+00:00,664.0499877929688,599.7150268554688,6724.25,24894.5
2025-09-22 14:33:00+00:00,664.0999145507812,599.7987060546875,6725.0,24898.0
2025-09-22 14:34:00+00:00,664.0999755859375,599.7750244140625,6725.0,24896.75
2025-09-22 14:35:00+00:00,664.1699829101562,599.89501953125,6725.75,24901.25
2025-09-22 14:36:00+00:00,664.25,599.9349975585938,6726.5,24904.25
2025-09-22 14:37:00+00:00,664.1799926757812,599.864990234375,6726.0,24901.5
2025-09-22 14:38:00+00:00,664.22998046875,599.9149780273438,6726.25,24903.5
2025-09-22 14:39:00+00:00,664.2949829101562,600.034423828125,6727.0,24908.25
2025-09-22 14:40:00+00:00,664.4650268554688,600.2050170898438,6728.75,24915.25
2025-09-22 14:41:00+00:00,664.375,600.125,6727.75,24912.0
2025-09-22 14:42:00+00:00,664.4400024414062,600.239990234375,6728.5,24917.5
2025-09-22 14:43:00+00:00,664.5050048828125,600.2249755859375,6729.0,24916.0
2025-09-22 14:44:00+00:00,664.5349731445312,600.27001953125,6729.5,24918.0
2025-09-22 14:45:00+00:00,664.5999755859375,600.3099975585938,6729.75,24920.0
2025-09-22 14:46:00+00:00,664.6199951171875,600.2301025390625,6730.0,24916.25
2025-09-22 14:47:00+00:00,664.75,600.3250122070312,6731.5,24921.0
2025-09-22 14:48:00+00:00,664.7849731445312,600.4099731445312,6732.0,24923.75
2025-09-22 14:49:00+00:00,664.635009765625,600.2000122070312,6730.5,24915.0
2025-09-22 14:50:00+00:00,664.780029296875,600.385009765625,6731.75,24923.25
2025-09-22 14:51:00+00:00,665.0001220703125,600.5419921875,6733.75,24929.5
2025-09-22 14:52:00+00:00,664.9199829101562,600.3049926757812,6733.0,24920.0
2025-09-22 14:53:00+00:00,664.9749755859375,600.35498046875,6733.75,24922.0
2025-09-22 14:54:00+00:00,664.8599853515625,600.2999877929688,6732.5,24919.75
2025-09-22 14:55:00+00:00,664.9249877929688,600.3900146484375,6733.25,24923.5
2025-09-22 14:56:00+00:00,664.8900146484375,600.3400268554688,6733.0,24921.5
2025-09-22 14:57:00+00:00,665.030029296875,600.469970703125,6734.25,24926.75
2025-09-22 14:58:00+00:00,665.0650024414062,600.47998046875,6734.75,24927.75
2025-09-22 14:59:00+00:00,665.02001953125,600.469970703125,6734.25,24926.75
2025-09-22 15:00:00+00:00,665.0999755859375,600.5599975585938,6735.25,24931.0
2025-09-22 15:01:00+00:00,665.27001953125,600.7100219726562,6737.0,24937.0
2025-09-22 15:02:00+00:00,665.0499877929688,600.4299926757812,6734.5,24925.25
2025-09-22 15:03:00+00:00,665.010009765625,600.4199829101562,6734.25,24924.75
2025-09-22 15:04:00+00:00,664.9199829101562,600.27001953125,6733.25,24918.75
2025-09-22 15:05:00+00:00,664.8599853515625,600.25,6732.75,24918.0
2025-09-22 15:06:00+00:00,664.875,600.1749877929688,6732.75,24915.0
2025-09-22 15:07:00+00:00,664.9600219726562,600.2498779296875,6733.5,24918.5
2025-09-22 15:08:00+00:00,665.0250244140625,600.3200073242188,6734.25,24921.25
2025-09-22 15:09:00+00:00,665.0499877929688,600.3400268554688,6734.5,24922.5
2025-09-22 15:10:00+00:00,665.0800170898438,600.364990234375,6734.75,24923.0
2025-09-22 15:11:00+00:00,664.8300170898438,600.1400146484375,6732.25,24913.25
2025-09-22 15:12:00+00:00,664.8099975585938,600.0700073242188,6732.25,24910.0
2025-09-22 15:13:00+00:00,664.9099731445312,600.1400146484375,6733.0,24913.25
2025-09-22 15:14:00+00:00,664.8200073242188,600.0499877929688,6732.0,24909.75
2025-09-22 15:15:00+00:00,664.8400268554688,600.1199951171875,6732.5,24913.0
2025-09-22 15:16:00+00:00,664.8200073242188,600.094970703125,6732.0,24911.25
2025-09-22 15:17:00+00:00,664.7349853515625,600.0,6731.25,24907.75
2025-09-22 15:18:00+00:00,664.75,599.9500122070312,6731.5,24905.5
2025-09-22 15:19:00+00:00,664.840087890625,599.989990234375,6732.25,24907.25
2025-09-22 15:20:00+00:00,664.9650268554688,600.0549926757812,6733.5,24909.75
2025-09-22 15:21:00+00:00,665.0347900390625,600.0798950195312,6734.5,24910.5
2025-09-22 15:22:00+00:00,665.030029296875,600.1649780273438,6734.25,24914.0
2025-09-22 15:23:00+00:00,664.9550170898438,600.239990234375,6733.5,24916.5
2025-09-22 15:24:00+00:00,664.9511108398438,600.25,6733.5,24917.75
2025-09-22 15:25:00+00:00,664.8555908203125,600.1655883789062,6732.5,24913.5
2025-09-22 15:26:00+00:00,664.9199829101562,600.2949829101562,6733.25,24919.75
2025-09-22 15:27:00+00:00,664.9199829101562,600.27001953125,6733.0,24918.5
2025-09-22 15:28:00+00:00,664.9849853515625,600.3599853515625,6733.75,24922.25
2025-09-22 15:29:00+00:00,664.9400024414062,600.3200073242188,6733.25,24920.25
2025-09-22 15:30:00+00:00,664.9199829101562,600.3699951171875,6733.25,24922.5
2025-09-22 15:31:00+00:00,665.0,600.3900146484375,6733.75,24923.25
2025-09-22 15:32:00+00:00,664.9600219726562,600.3099975585938,6733.75,24920.0
2025-09-22 15:33:00+00:00,664.9299926757812,600.1900024414062,6733.0,24915.25
2025-09-22 15:34:00+00:00,664.6799926757812,599.885009765625,6730.75,24902.25
2025-09-22 15:35:00+00:00,664.719970703125,599.969970703125,6731.0,24905.5
2025-09-22 15:36:00+00:00,664.6199951171875,599.8300170898438,6730.0,24900.0
2025-09-22 15:37:00+00:00,664.7000122070312,599.969970703125,6731.0,24905.5
2025-09-22 15:38:00+00:00,664.8300170898438,600.1649780273438,6732.25,24913.75
2025-09-22 15:39:00+00:00,664.780029296875,600.105712890625,6731.5,24910.75
2025-09-22 15:40:00+00:00,664.6599731445312,600.02001953125,6730.5,24907.0
2025-09-22 15:41:00+00:00,664.75,600.1043701171875,6731.25,24911.5
2025-09-22 15:42:00+00:00,664.7100219726562,600.0750122070312,6731.0,24910.0
2025-09-22 15:43:00+00:00,664.7000122070312,600.0700073242188,6730.75,24909.0
2025-09-22 15:44:00+00:00,664.6749877929688,600.02001953125,6730.5,24907.25
2025-09-22 15:45:00+00:00,664.7249755859375,600.1500244140625,6731.0,24912.75
2025-09-22 15:46:00+00:00,664.6699829101562,600.1300048828125,6730.5,24911.75
2025-09-22 15:47:00+00:00,664.6500244140625,600.1500244140625,6730.0,24913.0
2025-09-22 15:48:00+00:00,664.614990234375,600.1099853515625,6730.0,24910.75
2025-09-22 15:49:00+00:00,664.6199951171875,600.1699829101562,6730.0,24913.25
2025-09-22 15:50:00+00:00,664.635009765625,600.1400146484375,6730.0,24912.5
2025-09-22 15:51:00+00:00,664.5800170898438,600.1400146484375,6729.5,24912.5
2025-09-22 15:52:00+00:00,664.5499877929688,600.1400146484375,6729.25,24912.5
2025-09-22 15:53:00+00:00,664.5999755859375,600.2399291992188,6730.0,24916.25
2025-09-22 15:54:00+00:00,664.5900268554688,600.1900024414062,6729.75,24914.5
2025-09-22 15:55:00+00:00,664.510009765625,600.0900268554688,6729.0,24910.25
2025-09-22 15:56:00+00:00,664.5399169921875,600.0900268554688,6729.25,24910.0
2025-09-22 15:57:00+00:00,664.5999755859375,600.1400146484375,6729.5,24912.5
2025-09-22 15:58:00+00:00,664.5349731445312,600.1199951171875,6729.0,24911.25
2025-09-22 15:59:00+00:00,664.5900268554688,600.1400146484375,6729.75,24911.25
2025-09-22 16:00:00+00:00,664.7299194335938,600.3099975585938,6731.0,24919.0
2025-09-22 16:01:00+00:00,664.780029296875,600.375,6731.5,24922.5
2025-09-22 16:02:00+00:00,664.6400146484375,600.2000122070312,6730.0,24915.0
2025-09-22 16:03:00+00:00,664.77001953125,600.3699951171875,6731.25,24921.75
2025-09-22 16:04:00+00:00,664.8099975585938,600.3300170898438,6732.0,24920.25
2025-09-22 16:05:00+00:00,664.7550048828125,600.27001953125,6731.0,24917.75
2025-09-22 16:06:00+00:00,664.969970703125,600.5449829101562,6733.5,24928.25
2025-09-22 16:07:00+00:00,664.969970703125,600.52001953125,6733.25,24927.5
2025-09-22 16:08:00+00:00,665.0499877929688,600.6400146484375,6734.25,24932.75
2025-09-22 16:09:00+00:00,665.1099853515625,600.77001953125,6735.0,24937.5
2025-09-22 16:10:00+00:00,665.22998046875,600.8900146484375,6736.25,24943.25
2025-09-22 16:11:00+00:00,665.2849731445312,601.0429077148438,6736.75,24949.25
2025-09-22 16:12:00+00:00,665.2849731445312,601.030029296875,6736.75,24949.25
2025-09-22 16:13:00+00:00,665.3049926757812,601.0250854492188,6737.0,24949.5
2025-09-22 16:14:00+00:00,665.3300170898438,601.14990234375,6737.25,24954.5
2025-09-22 16:15:00+00:00,665.35498046875,601.239990234375,6737.5,24958.25
2025-09-22 16:16:00+00:00,665.3300170898438,601.2100219726562,6737.25,24956.75
2025-09-22 16:17:00+00:00,665.4849853515625,601.2750244140625,6738.75,24960.25
2025-09-22 16:18:00+00:00,665.5399780273438,601.3800048828125,6739.5,24964.25
2025-09-22 16:19:00+00:00,665.3699951171875,601.114990234375,6738.0,24954.5
2025-09-22 16:20:00+00:00,665.5349731445312,601.27001953125,6739.5,24959.5
2025-09-22 16:21:00+00:00,665.60498046875,601.4600219726562,6740.25,24968.25
2025-09-22 16:22:00+00:00,665.6400146484375,601.47998046875,6740.5,24968.75
2025-09-22 16:23:00+00:00,665.4199829101562,601.14501953125,6738.25,24955.25
2025-09-22 16:24:00+00:00,665.5700073242188,601.260009765625,6740.0,24959.25
2025-09-22 16:25:00+00:00,665.6099853515625,601.1950073242188,6740.25,24959.0
2025-09-22 16:26:00+00:00,665.6599731445312,601.3599853515625,6741.0,24964.5
2025-09-22 16:27:00+00:00,665.7750244140625,601.4600219726562,6742.0,24967.75
2025-09-22 16:28:00+00:00,665.844970703125,601.5050048828125,6742.75,24970.75
2025-09-22 16:29:00+00:00,665.844970703125,601.5650024414062,6742.75,24972.75
2025-09-22 16:30:00+00:00,665.8900146484375,601.6749877929688,6743.25,24977.5
2025-09-22 16:31:00+00:00,665.905029296875,601.6950073242188,6743.25,24978.25
2025-09-22 16:32:00+00:00,665.8200073242188,601.6699829101562,6742.25,24976.75
2025-09-22 16:33:00+00:00,665.8900146484375,601.6500244140625,6743.25,24976.5
2025-09-22 16:34:00+00:00,666.0250244140625,601.8499755859375,6744.5,24984.5
2025-09-22 16:35:00+00:00,665.9249877929688,601.6799926757812,6743.25,24977.5
2025-09-22 16:36:00+00:00,665.969970703125,601.8099975585938,6744.0,24983.0
2025-09-22 16:37:00+00:00,666.0549926757812,601.8499755859375,6744.5,24984.5
2025-09-22 16:38:00+00:00,666.0549926757812,601.8099975585938,6744.75,24982.75
2025-09-22 16:39:00+00:00,666.1849975585938,601.8599853515625,6746.0,24985.25
2025-09-22 16:40:00+00:00,666.1599731445312,601.9400024414062,6745.75,24988.75
2025-09-22 16:41:00+00:00,666.114990234375,601.9299926757812,6745.25,24988.0
2025-09-22 16:42:00+00:00,666.135009765625,601.8900146484375,6745.5,24985.75
2025-09-22 16:43:00+00:00,666.1799926757812,601.8900146484375,6745.75,24986.0
2025-09-22 16:44:00+00:00,666.1199951171875,601.760009765625,6745.25,24981.75
2025-09-22 16:45:00+00:00,666.1099853515625,601.760009765625,6745.25,24981.25
2025-09-22 16:46:00+00:00,666.1199951171875,601.719970703125,6745.0,24978.5
2025-09-22 16:47:00+00:00,666.0900268554688,601.6799926757812,6744.75,24977.5
2025-09-22 16:48:00+00:00,666.219970703125,601.719970703125,6746.0,24979.75
2025-09-22 16:49:00+00:00,666.1900024414062,601.739990234375,6745.75,24979.5
